ENSG00000279753,1.0
DUSP14,1.0
ENSG00000279033,1.0
NUP37,1.0
ENSG00000291073,1.0
MYSM1,1.0
SERBP1P1,1.0
STAMBPL1,1.0
SMN2,1.0
ENSG00000213331,1.0
RN7SL225P,1.0
ENSG00000279322,1.0
NUP50,1.0
ENSG00000254578,1.0
MYO10,1.0
ENSG00000293274,1.0
SPIN1,1.0
NPM1P27,1.0
ENTPD4,1.0
MVB12A,1.0
OGG1,1.0
SMN1,1.0
TCF12,1.0
MSLN,1.0
NFATC1,1.0
LIPH,1.0
RNF8,1.0
DNMBP,1.0
NCDN,1.0
ENSG00000290090,1.0
ELOVL4,1.0
DNAJC4,1.0
DNAJC1,1.0
ENSG00000279641,1.0
NR2C2AP,1.0
DHFR,1.0
ENSG00000253744,1.0
ENSG00000219928,1.0
RNF34,1.0
NR2F2,1.0
LNCPRESS1,1.0
NELFE,1.0
ENSG00000253785,1.0
SRRT,1.0
EME1,1.0
EMID1,1.0
OAZ3,1.0
DGKA,1.0
LTBP1,1.0
SHROOM1,1.0
DGCR8,1.0
LNX1,1.0
SLC35A3,1.0
SHQ1,1.0
NOP56P1,1.0
RNF5P1,1.0
SLC25A4,1.0
EEF1B2P6,1.0
ENSG00000257386,1.0
DNAJC19,1.0
NEDD1,1.0
SSU72,1.0
NOTCH3,1.0
PLCG1,1.0
NECTIN3,1.0
NDE1,1.0
DIABLO,1.0
ENSG00000250519,1.0
ENSG00000219410,1.0
TCEAL7,1.0
DIS3L,1.0
ENSG00000289874,1.0
SLC44A1,1.0
NCOA4,1.0
SOWAHC,1.0
MAPK12,1.0
SLC39A10,1.0
NOTCH2NLA,1.0
SLC39A11,1.0
TATDN1P1,1.0
ENSG00000289065,1.0
EEF1B2P1,1.0
LIPA,1.0
NPR2,1.0
SSBP3,1.0
SIGMAR1,1.0
SP100,1.0
DESI1,1.0
DOT1L,1.0
SLF2,1.0
DLGAP5,1.0
DDX50P1,1.0
LRRC58,1.0
DDX49,1.0
STAU2,1.0
ENSG00000279865,1.0
MAPK8IP3,1.0
NDUFAF3,1.0
SUPV3L1,1.0
SUSD2,1.0
OGA,1.0
NME2P1,1.0
ENSG00000278743,1.0
ENSG00000250321,1.0
EEF1A1P8,1.0
NPIPA1,1.0
TCF7,1.0
ENSG00000124593,1.0
SUSD6,1.0
EGFR,1.0
ENSG00000275185,1.0
ENSG00000275180,1.0
DDX18,1.0
TCF7L1,1.0
SPAST,1.0
SLC2A8,1.0
SPATA1,1.0
ENSG00000288745,1.0
NSUN5P2,1.0
SH3GLB2,1.0
EIF3FP3,1.0
SUMO2P20,1.0
SLC35A2,1.0
NBPF20,1.0
NODAL,1.0
NOC4L,1.0
DPH5,1.0
NOC2L,1.0
ENSG00000217702,1.0
SLC66A1L,1.0
SNX33,1.0
ENSG00000290123,1.0
TBC1D2B,1.0
SUCO,1.0
RNF145,1.0
STEAP1,1.0
ENSG00000291113,1.0
MT2P1,1.0
RNF152,1.0
MT1XP1,1.0
ENSG00000293332,1.0
NRP1,1.0
ENSG00000255639,1.0
EFTUD2,1.0
SUMO2P3,1.0
NSFL1C,1.0
NBN,1.0
SEPTIN10P1,1.0
ENSG00000257405,1.0
ENSG00000290548,1.0
RRM2,1.0
GPBP1L1,1.0
AGO3,1.0
UBL7,1.0
FGF13,1.0
ID4,1.0
POR,1.0
ARSG,1.0
UBFD1,1.0
UBE4B,1.0
PAN2,1.0
HHIPL1,1.0
GDI1,1.0
KRT18P20,1.0
PTK7,1.0
ENSG00000242667,1.0
WNK1,1.0
RPL12P42,1.0
MIRLET7BHG,1.0
AGT,1.0
KRT18P29,1.0
WNT3,1.0
AHI1-DT,1.0
RBM12B,1.0
RPS7P10,1.0
WIPF3,1.0
CDK5RAP2,1.0
FENDRR,1.0
PANX1,1.0
CDV3P1,1.0
RRP15,1.0
ZNF483,1.0
ASAP1,1.0
UBR5,1.0
ZNF467,1.0
MINK1,1.0
RPL23AP74,1.0
AFG3L1P,1.0
ENSG00000287277,1.0
IBTK,1.0
RPL13AP7,1.0
ENSG00000269559,1.0
CDK11B,1.0
CDK11A,1.0
RBM15B,1.0
GEMIN6,1.0
ARRDC3,1.0
ENSG00000283633,1.0
RPS6P26,1.0
HEATR5B,1.0
ZNF267,1.0
RPL26P6,1.0
ENSG00000242163,1.0
WTAP,1.0
ZNF251,1.0
HECTD4,1.0
IFNAR1,1.0
FKTN,1.0
GCLM,1.0
PHLDA1-AS1,1.0
AIDA,1.0
UBE2M,1.0
ZNF215,1.0
ARMCX3,1.0
PDK2,1.0
RPSAP19,1.0
RPS10P28,1.0
CD163L1,1.0
UBE2G1,1.0
ALCAM,1.0
AKAP8,1.0
WRNIP1,1.0
PAIP1,1.0
RPL24P7,1.0
RPS10-NUDT3,1.0
KRT18P15,1.0
FHP1,1.0
GSR,1.0
ENSG00000285938,1.0
ZNF322,1.0
RPL23P8,1.0
PIAS1,1.0
KRT18P10,1.0
IFIT2,1.0
PI16,1.0
CDC42EP3-AS1,1.0
POU2F3,1.0
CDC42BPA,1.0
PRELP,1.0
ENSG00000234337,1.0
C3orf52,1.0
WRAP53,1.0
AK6P2,1.0
RSAD1,1.0
RBMS1,1.0
BRMS1L,1.0
KXD1-AS1,1.0
ZNF580,1.0
ZNF575,1.0
POLQ,1.0
TOP1MT,1.0
HMG20A,1.0
HM13,1.0
TOP3A,1.0
ASCC2,1.0
ASCC1,1.0
FBLIM1,1.0
PAQR5,1.0
RPS6KB2-AS1,1.0
ENSG00000235912,1.0
FBXL5,1.0
PAQR8,1.0
CERS2,1.0
RPL13P2,1.0
BTF3P13,1.0
FBXL18,1.0
PRKAA1,1.0
FASTKD1,1.0
UIMC1,1.0
FARSA,1.0
L3MBTL2-AS1,1.0
MMP19,1.0
LAP3,1.0
ENSG00000259049,1.0
UNC93B1,1.0
CHCHD3P3,1.0
WDR74,1.0
CHCHD2P9,1.0
WDR77,1.0
ZNF593,1.0
CHASERR,1.0
CGNL1,1.0
UNC13B,1.0
HMGB1P6,1.0
GIPC1,1.0
RYK,1.0
LAGE3,1.0
MFSD13B,1.0
TOB2,1.0
BTBD6,1.0
TPGS2,1.0
RCN1,1.0
RBMS3,1.0
ZNF503,1.0
ENSG00000234513,1.0
MLH3,1.0
RNVU1-27,1.0
RTCA,1.0
UGCG,1.0
ADM,1.0
RSRC1,1.0
UFM1,1.0
JMJD1C,1.0
GGA1,1.0
ENSG00000259198,1.0
MIDEAS,1.0
ENSG00000259357,1.0
MIER2,1.0
ENSG00000260879,1.0
GFRA1,1.0
ENSG00000265784,1.0
CDYL,1.0
FDX1,1.0
HYI,1.0
ENSG00000270702,1.0
POLR3D,1.0
MLLT6,1.0
TPT1-AS1,1.0
CEP164,1.0
ENSG00000237214,1.0
CEP70,1.0
GRWD1,1.0
ZNF525,1.0
CEP63,1.0
RCC2-AS1,1.0
BTG3,1.0
FBXO36,1.0
BTG3-AS1,1.0
ENSG00000272369,1.0
TPRKB,1.0
MIAT,1.0
CENPJ,1.0
ENSG00000272345,1.0
FBXW2,1.0
CENPF,1.0
ASB6,1.0
CENPC,1.0
RPSAP15,1.0
ENSG00000285043,1.0
RPS11P5,1.0
P4HA2-AS1,1.0
H3P16,1.0
RPS15P5,1.0
TUT7,1.0
ZEB1,1.0
ZDHHC24,1.0
H3P6,1.0
OSGEP,1.0
GUSBP14,1.0
TUSC2,1.0
ARHGAP5-AS1,1.0
PPP6R3,1.0
RPL34P18,1.0
PELO,1.0
KIRREL1,1.0
TSPAN31,1.0
TUBGCP2,1.0
TUBG1,1.0
KIFC1,1.0
RPS24P19,1.0
ARF4-AS1,1.0
RPL34P21,1.0
FTH1P7,1.0
OSBPL5,1.0
TSFM,1.0
H3P47,1.0
ZFP91,1.0
C18orf32,1.0
PGGT1B,1.0
ANKRD33B,1.0
RAC2,1.0
ORC2,1.0
YIPF2,1.0
ENSG00000239622,1.0
ENSG00000260077,1.0
KCNMB4,1.0
CCDC88A,1.0
ANKRD36,1.0
ENSG00000263020,1.0
ARHGAP23,1.0
PA2G4P4,1.0
CCDC65,1.0
KLF4,1.0
ANKRD36C,1.0
P3H4,1.0
H3C3,1.0
UBE2E2,1.0
TUBAP2,1.0
CAPN15,1.0
PPP3CB-AS1,1.0
APPL1,1.0
GABPA,1.0
CAPN10,1.0
RPL7P19,1.0
ZBED4,1.0
QPRT,1.0
TTLL7,1.0
PPP1R18,1.0
CATSPER2P1,1.0
RPL7P8,1.0
ZBTB24,1.0
ZBTB7A,1.0
OVCH1-AS1,1.0
H2AC6,1.0
RAB3D,1.0
RAB2B,1.0
ENSG00000236814,1.0
RPL32P16,1.0
TTK,1.0
TTF2,1.0
KIAA1671,1.0
RAB8B,1.0
CAT,1.0
RPL7P32,1.0
FXNP2,1.0
ENSG00000263272,1.0
PPP1R3D,1.0
RPL31P49,1.0
P2RY11,1.0
PET100P1,1.0
RPL7P26,1.0
TTC17,1.0
FZD7,1.0
KIF3A,1.0
TTC23,1.0
KIF2C,1.0
OTUD5,1.0
ZC3H18,1.0
CARM1,1.0
ENSG00000263731,1.0
TTC33,1.0
CCDC120,1.0
KLHDC10,1.0
PEBP1P2,1.0
RPS12P26,1.0
RPL7AP43,1.0
ARL5A,1.0
RPL29P11,1.0
ZNF37A,1.0
PHC1P1,1.0
FMNL2,1.0
PPIAP31,1.0
ENSG00000260669,1.0
GATD1,1.0
RPS29P16,1.0
ANKRD26,1.0
PADI2,1.0
RPL35AP21,1.0
ENSG00000259792,1.0
CD2BP2,1.0
GATA2,1.0
ZNF10,1.0
RPL10P3,1.0
RPS29P5,1.0
GASK1B,1.0
UBE2A,1.0
GTF2I,1.0
MIR1307,1.0
IGF1R,1.0
KCNAB2,1.0
RPL12P12,1.0
PHGDH,1.0
ALDH16A1,1.0
ZNF146,1.0
KRT8P36,1.0
ZNF143,1.0
PDK4,1.0
PTPN12,1.0
KRT8P33,1.0
ENSG00000285908,1.0
RPS12P4,1.0
FLNB-AS1,1.0
PHF10,1.0
RPL12P1,1.0
C7orf25,1.0
ZNF90,1.0
HCFC1R1,1.0
ENSG00000259735,1.0
ENSG00000264558,1.0
ZMYND19,1.0
KPNB1-DT,1.0
RPS27P2,1.0
KLK10,1.0
ENSG00000233287,1.0
PRAP1,1.0
ARHGEF17,1.0
RPS15AP11,1.0
RPS27AP12,1.0
RPS15AP12,1.0
MIR378D2HG,1.0
RPL9P28,1.0
FRG1,1.0
TRMT10B,1.0
ENSG00000271011,1.0
RPL31P4,1.0
PEA15,1.0
ENSG00000230659,1.0
ENSG00000286975,1.0
PGLS-DT,1.0
RPL34P33,1.0
ENSG00000236498,1.0
ENSG00000239374,1.0
ZMAT5,1.0
ANAPC1,1.0
RPS27P6,1.0
KPNA3,1.0
ENSG00000269292,1.0
ANAPC1P2,1.0
RPS27P29,1.0
RPL29P31,1.0
CCNDBP1,1.0
ZMYND8,1.0
PHB1P3,1.0
ZMYM2,1.0
ZMYM1,1.0
ENSG00000239344,1.0
U2AF2,1.0
GAS2L3,1.0
ARID1A,1.0
C11orf98,1.0
HAPLN3,1.0
PABPN1,1.0
RPS15AP1,1.0
PRC1-AS1,1.0
ENSG00000234648,1.0
H2AC18,1.0
BICD1,1.0
RIOK1,1.0
USP21,1.0
RPL17P39,1.0
WASF1,1.0
VPS26B,1.0
TMEM51-AS1,1.0
CNEP1R1,1.0
GPSM2,1.0
RPS2P17,1.0
CMTM7,1.0
GPX1P1,1.0
FAM72C,1.0
RPL17P36,1.0
ENSG00000228484,1.0
CMBL,1.0
IMPA1,1.0
ATXN1L,1.0
INTS1,1.0
CRLF1,1.0
WAPL,1.0
TMEM11,1.0
RPS3AP36,1.0
TMEM14DP,1.0
GPR37L1,1.0
MED17,1.0
ABCF1,1.0
ATP5MC2P1,1.0
BLTP2,1.0
ZNF770,1.0
CNOT11,1.0
CRBN,1.0
PRORP,1.0
SCARNA9,1.0
PCGF2,1.0
SDHAF2,1.0
WASHC2A,1.0
ATP2A2,1.0
PRKY,1.0
ENSG00000267379,1.0
ENSG00000267383,1.0
ACTA2-AS1,1.0
PRMT5-AS1,1.0
PRMT3,1.0
HSD17B10,1.0
RHOC,1.0
ENSG00000287735,1.0
ENSG00000246090,1.0
WBP2,1.0
ACTBP11,1.0
WBP4,1.0
BASP1,1.0
CSDC2,1.0
ENSG00000285641,1.0
ENSG00000280649,1.0
CLK3,1.0
USP14,1.0
ENSG00000228509,1.0
PRMT6,1.0
LIAT1,1.0
RPL5P34,1.0
RPL3P7,1.0
ENSG00000247228,1.0
MEF2D,1.0
HOXB3,1.0
VPS13A,1.0
MRPL20-AS1,1.0
CLTC,1.0
ATOH8,1.0
TFB1M,1.0
HNRNPAB,1.0
PSMC1,1.0
ENSG00000227615,1.0
SBNO1-AS1,1.0
GNB2,1.0
TMEM8B,1.0
HMGN3-AS1,1.0
RPL5P5,1.0
PRPSAP1,1.0
RPS3AP7,1.0
ATP7A,1.0
CORO1B,1.0
GOLGA6L10,1.0
COQ4,1.0
RPS3AP16,1.0
VDAC1P7,1.0
PCBP2,1.0
TLN1,1.0
COPS5,1.0
BDNF,1.0
VTA1,1.0
PLPPR2,1.0
INTS11,1.0
MDFIC,1.0
MCRIP1,1.0
ENSG00000258471,1.0
TIRAP-AS1,1.0
VPS53,1.0
BCLAF1P2,1.0
PRR5L,1.0
EXPH5,1.0
EXT1,1.0
EXOC6,1.0
TIMM21,1.0
IPO13,1.0
SCOC,1.0
TINAGL1,1.0
RPL5P3,1.0
TIPARP,1.0
HPF1,1.0
ENSG00000267006,1.0
RPL21P93,1.0
PCOLCE-AS1,1.0
VTRNA1-3,1.0
BCAS3-AS1,1.0
RPL21P80,1.0
ACIN1,1.0
ENSG00000270060,1.0
FAF2,1.0
CPSF7,1.0
PKN1,1.0
ATP5MFP5,1.0
RPL21P75,1.0
RMC1,1.0
LINC00174,1.0
USP38,1.0
BIRC2,1.0
RPA2,1.0
ENSG00000286116,1.0
BIRC6,1.0
RPL4P2,1.0
ENSG00000267251,1.0
CPSF1,1.0
BHLHE40,1.0
EVI5,1.0
ENSG00000232581,1.0
RPS2P55,1.0
ACAP3,1.0
ENSG00000269973,1.0
ACBD5,1.0
LINC00294,1.0
MED6,1.0
USP54,1.0
ENSG00000269972,1.0
MCL1,1.0
COL21A1,1.0
HNRNPA1P7,1.0
SCYL1,1.0
SCYL2,1.0
GON4L,1.0
CLSTN1,1.0
TMEM259,1.0
WDR43,1.0
TMEM266,1.0
UQCRFS1P1,1.0
ENSG00000280434,1.0
LCLAT1,1.0
BPNT1,1.0
AAGAB,1.0
RPL21P29,1.0
WDR3,1.0
ZNF644,1.0
RPL21P46,1.0
SEMA4B,1.0
RPL6P19,1.0
ENSG00000244313,1.0
CIAO2B,1.0
WDR37,1.0
AAK1,1.0
EPS15,1.0
MAST4,1.0
RPL23AP2,1.0
GLMP,1.0
WDR19,1.0
TMEM238,1.0
GLIS3,1.0
RGL2,1.0
FAM161B,1.0
ENSG00000244491,1.0
TMEM248,1.0
BOLA2B,1.0
EOLA1,1.0
PRRC2A,1.0
GLI3,1.0
SAMD11,1.0
RPL15P18,1.0
HNRNPH2,1.0
ENSG00000258908,1.0
RPP38,1.0
UNG,1.0
GRIP2,1.0
GPANK1,1.0
POGLUT1,1.0
TMX3,1.0
PRRT3-AS1,1.0
TMX4,1.0
SEMA4D,1.0
CHN2,1.0
GJC1,1.0
PDE4A,1.0
TNFRSF10C,1.0
MMP24,1.0
GRK2,1.0
ZZEF1,1.0
UNKL,1.0
ZYX,1.0
RPL36AP45,1.0
INO80D,1.0
ENSG00000272669,1.0
MEX3C,1.0
ADAMTS1,1.0
CHROMR,1.0
ASPSCR1,1.0
ENSG00000228974,1.0
SAE1,1.0
BRD9,1.0
UPF3B,1.0
PSMG2,1.0
TMPO,1.0
TEAD4,1.0
ENSG00000267449,1.0
CP,1.0
HSPA4L,1.0
ENSG00000261832,1.0
RPS4XP3,1.0
ENSG00000280486,1.0
LDLRAD2,1.0
ACTMAP,1.0
IST1,1.0
ERCC6L2,1.0
GLTP,1.0
WDR5B,1.0
BNIP2,1.0
VKORC1L1,1.0
CSNK1D,1.0
RPL3P4,1.0
ABCA3,1.0
ACTL6A,1.0
FAM118B,1.0
CLDN4,1.0
LENG9,1.0
CLDN12,1.0
ERH,1.0
MORC3,1.0
IKBKE,1.0
LFNG,1.0
SEC24A,1.0
MORF4L1P1,1.0
HNRNPCP2,1.0
RPL21P51,1.0
SAP130,1.0
RGPD8,1.0
TMEM220,1.0
TMEM216,1.0
EPSTI1,1.0
RGPD5,1.0
PLD4,1.0
ITGA3,1.0
RPL3P3,1.0
MIR4657,0.0
MIR4656,0.0
MIR4784,0.0
MIR4678,0.0
MIR4999,0.0
MIR4655,0.0
MTDHP3,0.0
MIR4677,0.0
MIR4676,0.0
MIR4661,0.0
MIR4679-1,0.0
MIR4675,0.0
MTDHP2,0.0
MIR4804,0.0
MIR4654,0.0
MIR4791,0.0
MIR4674,0.0
MIR4673,0.0
MIR4785,0.0
MIR4672,0.0
MIR4650-1,0.0
MTCYBP44,0.0
MTND2P17,0.0
MIR4659B,0.0
MTCYBP41,0.0
MTND2P23,0.0
MIR4793,0.0
MTND2P19,0.0
MIR4664,0.0
MIR4659A,0.0
MTCYBP35,0.0
MIR4658,0.0
MIR4665,0.0
MTND2P22,0.0
MIR4649,0.0
MIR4663,0.0
MIR4797,0.0
MTND2P13,0.0
MIR4641,0.0
MTND2P4,0.0
MIR4679-2,0.0
MIR4642,0.0
MTND2P5,0.0
MIR4660,0.0
MTDHP4,0.0
MIR4662A,0.0
MIR4803,0.0
MTND2P16,0.0
MIR4671,0.0
MIR4802,0.0
MTND2P8,0.0
MTND2P9,0.0
MIR4662B,0.0
MIR4652,0.0
MTND2P11,0.0
MTND2P15,0.0
MTCYBP39,0.0
MIR4787,0.0
MTND2P14,0.0
MIR4795,0.0
MIR4796,0.0
MIR4648,0.0
MIR4668,0.0
MTND2P12,0.0
MIR4667,0.0
MIR4666B,0.0
MIR4789,0.0
MTCYBP43,0.0
MIR4801,0.0
MTND2P20,0.0
MIR4651,0.0
MIR4666A,0.0
MTCYBP45,0.0
MIR4653,0.0
MTDHP5,0.0
MTND2P21,0.0
MTCYBP40,0.0
MIR4643,0.0
MIR4670,0.0
MTDHP1,0.0
MTND2P6,0.0
MIR4644,0.0
MTCYBP36,0.0
MIR4645,0.0
MIR4646,0.0
MIR4794,0.0
MIR4669,0.0
MIR4786,0.0
MIR4790,0.0
MTCYBP37,0.0
MIR4798,0.0
MIR4647,0.0
MIR4799,0.0
MTCYBP42,0.0
MTND2P7,0.0
MTCYBP38,0.0
MIR4800,0.0
MIR4650-2,0.0
MTND2P18,0.0
MTMR7,0.0
MIR4783,0.0
MTND1P3,0.0
MIR4718,0.0
MTHFD2P4,0.0
MTND1P9,0.0
MTHFD2P5,0.0
MIR4753,0.0
MTHFD2P6,0.0
MIR4752,0.0
MIR4719,0.0
MTND1P8,0.0
MTND1P7,0.0
MIR4751,0.0
MTND1P6,0.0
MTND1P5,0.0
MTHFD2P7,0.0
MIR4750,0.0
MIR4720,0.0
MIR4749,0.0
MTND1P4,0.0
MIR4748,0.0
MIR4717,0.0
MTND1P10,0.0
MIR4716,0.0
MIR4713,0.0
MTND1P16,0.0
MTND1P15,0.0
MIR4759,0.0
MTND1P14,0.0
MIR4758,0.0
MIR4712,0.0
MTND1P12,0.0
MIR4757,0.0
MIR4713HG,0.0
MIR4715,0.0
MIR4756,0.0
MIR4755,0.0
MTND1P11,0.0
MIR4754,0.0
MTHFD2P1,0.0
MIR4714,0.0
MTHFD2P2,0.0
MTHFD2P3,0.0
MIR4747,0.0
MTND1P2,0.0
MIR4710,0.0
MIR4721,0.0
MIR4728,0.0
MIR4729,0.0
MTMR9LP,0.0
MTMR9,0.0
MIR4742,0.0
MTMR8,0.0
MIR4730,0.0
MIR4741,0.0
MTMR4,0.0
MIR4740,0.0
MIR4739,0.0
MIR4731,0.0
MIR4732,0.0
MIR4733,0.0
MIR4733HG,0.0
MIR4734,0.0
MIR4735,0.0
MIR4738,0.0
MIR4736,0.0
MTMR3,0.0
MTMR2,0.0
MTMR11,0.0
MTIF2P1,0.0
MTND1P1,0.0
MIR4722,0.0
MTHFSD,0.0
MIR4640,0.0
MIR4746,0.0
MIR4745,0.0
MTMR12P1,0.0
MTIF2,0.0
MIR4744,0.0
MTMR1,0.0
MIR4723,0.0
MIR4724,0.0
MIR4743,0.0
MTL3P,0.0
MIR4725,0.0
MIR4726,0.0
MIR4727,0.0
MTM1,0.0
MIR4711,0.0
MTND1P17,0.0
MIR4782,0.0
MIR4773-2,0.0
MIR4776-2,0.0
MTND1P34,0.0
MIR4689,0.0
MIR4776-1,0.0
MIR4775,0.0
MIR4690,0.0
MIR4691,0.0
MTFMT,0.0
MTND1P33,0.0
MTND1P32,0.0
MIR4692,0.0
MIR4693,0.0
MTND1P31,0.0
MIR4774,0.0
MIR4694,0.0
MTND1P30,0.0
MTND1P29,0.0
MIR4695,0.0
MIR4696,0.0
MTF1,0.0
MIR4688,0.0
MTND1P35,0.0
MIR4781,0.0
MTND2P3,0.0
MIR4680,0.0
MIR4681,0.0
MTERF1P1,0.0
MTND2P2,0.0
MIR4682,0.0
MTND1P37,0.0
MTERF2,0.0
MIR4683,0.0
MTND1P36,0.0
MIR4780,0.0
MIR4684,0.0
MIR4779,0.0
MIR4778,0.0
MIR4685,0.0
MIR4777,0.0
MIR4686,0.0
MIR4687,0.0
MIR4697,0.0
MIR4773-1,0.0
MTND1P18,0.0
MIR4698,0.0
MIR4706,0.0
MTND1P23,0.0
MIR4767,0.0
MIR4766,0.0
MTG2,0.0
MIR4765,0.0
MIR4707,0.0
MIR4708,0.0
MIR4764,0.0
MTND1P22,0.0
MTND1P21,0.0
MIR4763,0.0
MIR4709,0.0
MIR4762,0.0
MTHFD1P1,0.0
MIR4761,0.0
MIR4760,0.0
MTND1P20,0.0
MTND1P19,0.0
MTND1P24,0.0
MIR4705,0.0
MIR4768,0.0
MIR4771-2,0.0
MIR4699,0.0
MIR4700,0.0
MIR4737,0.0
MTND1P28,0.0
MTFR1L,0.0
MTFR1P1,0.0
MIR4772,0.0
MTFR2,0.0
MTND1P27,0.0
MTND1P26,0.0
MIR4771-1,0.0
MTFR2P1,0.0
MIR4770,0.0
MIR4701,0.0
MIR4769,0.0
MIR4703,0.0
MIR4704,0.0
MTFR2P2,0.0
MTMR14,0.0
MRPL50P4,0.0
MTND2P24,0.0
MIR4296,0.0
MTNR1B,0.0
MTNR1A,0.0
MTND6P35,0.0
MIR4284,0.0
MTND6P33,0.0
MTND6P32,0.0
MIR4285,0.0
MTND6P29,0.0
MTND6P25,0.0
MTND6P24,0.0
MIR4286,0.0
MIR4287,0.0
MTND6P22,0.0
MIR4288,0.0
MTND6P21,0.0
MIR4289,0.0
MTND6P20,0.0
MIR4290,0.0
MIR4290HG,0.0
MTND6P19,0.0
MTND6P18,0.0
MTND6P17,0.0
MIR4291,0.0
MIR4292,0.0
MTND6P16,0.0
MIR4293,0.0
MTND6P15,0.0
MIR4294,0.0
MTND6P14,0.0
MIR4283-2,0.0
MIR4283-1,0.0
MIR4282,0.0
MIR4270,0.0
MIR4265,0.0
MTTP,0.0
MTSS2,0.0
MTSS1,0.0
MTRR,0.0
MIR4266,0.0
MTRF1LP2,0.0
MIR4267,0.0
MTRF1LP1,0.0
MTRF1L,0.0
MTRF1,0.0
MIR4268,0.0
MIR4269,0.0
MIR4271,0.0
MIR4281,0.0
MTRES1P2,0.0
MTRES1P1,0.0
MIR4272,0.0
MIR4273,0.0
MIR4274,0.0
MIR4275,0.0
MIR4276,0.0
MIR4277,0.0
MTOR-AS1,0.0
MIR4278,0.0
MIR4279,0.0
MIR4280,0.0
MIR4280HG,0.0
MIR4295,0.0
MTND6P13,0.0
MIR4264,0.0
MIR4297,0.0
MTND5P33,0.0
MTND5P32,0.0
MTND5P31,0.0
MTND5P30,0.0
MIR4311,0.0
MIR4312,0.0
MTND5P29,0.0
MTND5P28,0.0
MIR4313,0.0
MIR4314,0.0
MIR4315-1,0.0
MTND5P27,0.0
MTND5P26,0.0
MTND5P25,0.0
MTND5P24,0.0
MTND5P23,0.0
MTND5P22,0.0
MIR4315-2,0.0
MTND5P21,0.0
MIR4316,0.0
MTND5P20,0.0
MIR4317,0.0
MIR4318,0.0
MIR4319,0.0
MTND5P19,0.0
MTND5P18,0.0
MIR4320,0.0
MIR4321,0.0
MTND5P17,0.0
MTND5P34,0.0
MIR4310,0.0
MTND5P35,0.0
MTND6P6,0.0
MIR4298,0.0
MTND6P12,0.0
MTND6P11,0.0
MIR4299,0.0
MTND6P10,0.0
MIR4300,0.0
MTND6P9,0.0
MIR4300HG,0.0
MTND6P8,0.0
MIR4301,0.0
MIR4302,0.0
MTND6P7,0.0
MIR4303,0.0
MIR4304,0.0
MTND5P40,0.0
MTND6P5,0.0
MTND6P4,0.0
MTND6P3,0.0
MIR4305,0.0
MTND6P2,0.0
MIR4306,0.0
MIR4307,0.0
MTND6P1,0.0
MIR4307HG,0.0
MIR4308,0.0
MTND5P42,0.0
MTND5P41,0.0
MIR4309,0.0
MTURN,0.0
MTUS1,0.0
MTND2P25,0.0
MX2,0.0
MYB-AS1,0.0
MIR3920,0.0
MIR3921,0.0
MYB,0.0
MIR3922,0.0
MYADML2,0.0
MYADML,0.0
MIR3923,0.0
MIR3924,0.0
MYADM-AS1,0.0
MIR3925,0.0
MIR3926-1,0.0
MIR3926-2,0.0
MIR3927,0.0
MXRA7P1,0.0
MIR3928,0.0
MXRA5Y,0.0
MXRA5,0.0
MXI1,0.0
MIR3929,0.0
MIR3934,0.0
MIR3935,0.0
MIR3936,0.0
MIR3936HG,0.0
MXD3,0.0
MIR3937,0.0
MXD1,0.0
MIR3938,0.0
MIR3939,0.0
MIR3919,0.0
MIR3918,0.0
MIR3917,0.0
MYBPH,0.0
MYCL-AS1,0.0
MYCL,0.0
MIR3691,0.0
MYCBPAP,0.0
MIR3692,0.0
MYCBP2-AS2,0.0
MIR3713,0.0
MIR3714,0.0
MIR3907,0.0
MIR3908,0.0
MYCBP2-AS1,0.0
MYCBP,0.0
MYBPHL,0.0
MYBPC3,0.0
MIR3916,0.0
MIR3909,0.0
MYBPC2,0.0
MIR3910-1,0.0
MIR3910-2,0.0
MYBPC1,0.0
MYBL2,0.0
MIR3911,0.0
MIR3912,0.0
MIR3913-1,0.0
MIR3913-2,0.0
MIR3914-1,0.0
MIR3914-2,0.0
MIR3915,0.0
MIR3940,0.0
MX1-AS1,0.0
MTUS1-DT,0.0
MIR3941,0.0
MIR3978,0.0
MIR4251,0.0
MIR4252,0.0
MIR4253,0.0
MUC7,0.0
MIR4254,0.0
MIR4255,0.0
MUC6,0.0
MUC5B-AS1,0.0
MIR4256,0.0
MUC5B,0.0
MUC5AC,0.0
MIR4257,0.0
MIR4258,0.0
MIR4259,0.0
MUC4,0.0
MUC3A,0.0
MUC2,0.0
MIR4260,0.0
MUC1,0.0
MTX3,0.0
MTX2P1,0.0
MTX1LP,0.0
MTX1,0.0
MIR4261,0.0
MTUS2-AS2,0.0
MTUS2-AS1,0.0
MIR4262,0.0
MIR4263,0.0
MIR3977,0.0
MUC13,0.0
MIR3976HG,0.0
MIR3972,0.0
MVP-DT,0.0
MVP,0.0
MIR3942,0.0
MIR3943,0.0
MIR3944,0.0
MIR3945,0.0
MVD,0.0
MVB12B,0.0
MUTYH,0.0
MUSTN1,0.0
MIR3945HG,0.0
MUSK,0.0
MIR3960,0.0
MUPP,0.0
MUC15,0.0
MIR3973,0.0
MUCL3,0.0
MUCL1,0.0
MUC22,0.0
MUC21,0.0
MUC20P1,0.0
MIR3974,0.0
